Variable,Value
"s[21,g4dn.xlarge,ap-south-1]",138.0
"s[22,g4dn.xlarge,ap-south-1]",127.0
"s[23,g4dn.xlarge,ap-south-1]",123.0
"s[24,g4dn.xlarge,ap-south-1]",123.0
"s[25,g4dn.xlarge,ap-south-1]",118.0
"s[26,g4dn.xlarge,ap-south-1]",109.0
"s[27,g4dn.xlarge,ap-south-1]",109.0
"s[28,g4dn.xlarge,ap-south-1]",105.0
"s[29,g4dn.xlarge,ap-south-1]",97.0
"s[30,g4dn.xlarge,ap-south-1]",92.0
"s[31,g4dn.xlarge,ap-south-1]",91.0
"s[32,g4dn.xlarge,ap-south-1]",75.0
"s[33,g4dn.xlarge,ap-south-1]",72.0
"s[34,g4dn.xlarge,ap-south-1]",70.0
"s[35,g4dn.xlarge,ap-south-1]",68.0
"s[36,g4dn.xlarge,ap-south-1]",68.0
"s[37,g4dn.xlarge,ap-south-1]",61.0
"s[38,g4dn.xlarge,ap-south-1]",56.0
"s[39,g4dn.xlarge,ap-south-1]",50.0
"s[40,g4dn.xlarge,ap-south-1]",49.0
"s[41,g4dn.xlarge,ap-south-1]",47.0
"s[42,g4dn.xlarge,ap-south-1]",46.0
"s[43,g4dn.xlarge,ap-south-1]",36.0
"s[44,g4dn.xlarge,ap-south-1]",31.0
"s[45,g4dn.xlarge,ap-south-1]",25.0
"s[46,g4dn.xlarge,ap-south-1]",23.0
"s[47,g4dn.xlarge,ap-south-1]",19.0
"s[48,g4dn.xlarge,ap-south-1]",11.0
"s[49,g4dn.xlarge,ap-south-1]",8.0
"s[50,g4dn.xlarge,ap-south-1]",5.0
"a[1,1]",1.0
"a[1,2]",1.0
"a[1,3]",1.0
"a[1,4]",1.0
"a[1,5]",1.0
"a[1,6]",1.0
"a[1,7]",1.0
"a[1,8]",1.0
"a[1,9]",1.0
"a[1,10]",1.0
"a[1,11]",1.0
"a[1,12]",1.0
"a[1,13]",1.0
"a[1,14]",1.0
"a[1,15]",1.0
"a[1,16]",1.0
"a[1,17]",1.0
"a[1,18]",1.0
"a[1,19]",1.0
"a[1,20]",1.0
"a[1,21]",1.0
"a[1,22]",1.0
"a[1,23]",1.0
"a[1,24]",1.0
"a[1,25]",1.0
"a[1,26]",1.0
"a[1,27]",1.0
"a[1,28]",1.0
"a[1,29]",1.0
"a[1,30]",1.0
"a[1,31]",1.0
"a[1,32]",1.0
"a[1,33]",1.0
"a[1,34]",1.0
"a[1,35]",1.0
"a[1,36]",1.0
"a[1,37]",1.0
"a[1,38]",1.0
"a[1,39]",1.0
"a[1,40]",1.0
"a[1,41]",1.0
"a[1,42]",1.0
"a[1,43]",1.0
"a[1,44]",1.0
"a[1,45]",1.0
"a[1,46]",1.0
"a[1,47]",1.0
"a[1,48]",1.0
"a[1,49]",1.0
"a[1,50]",1.0
"a[1,51]",1.0
"a[1,52]",1.0
"a[1,53]",1.0
"a[1,54]",1.0
"a[1,55]",1.0
"a[1,56]",1.0
"a[1,57]",1.0
"a[1,58]",1.0
"a[1,59]",1.0
"a[1,60]",1.0
"a[1,61]",1.0
"a[1,62]",1.0
"a[1,63]",1.0
"a[1,64]",1.0
"a[1,65]",1.0
"a[1,66]",1.0
"a[1,67]",1.0
"a[1,68]",1.0
"a[1,69]",1.0
"a[1,70]",1.0
"a[1,71]",1.0
"a[1,72]",1.0
"a[1,73]",1.0
"a[1,74]",1.0
"a[1,75]",1.0
"a[1,76]",1.0
"a[1,77]",1.0
"a[1,78]",1.0
"a[1,79]",1.0
"a[1,80]",1.0
"a[1,81]",1.0
"a[1,82]",1.0
"a[1,83]",1.0
"a[1,84]",1.0
"a[1,85]",1.0
"a[1,86]",1.0
"a[1,87]",1.0
"a[1,88]",1.0
"a[1,89]",1.0
"a[1,90]",1.0
"a[1,91]",1.0
"a[1,92]",1.0
"a[1,93]",1.0
"a[1,94]",1.0
"a[1,95]",1.0
"a[1,96]",1.0
"a[1,97]",1.0
"a[1,98]",1.0
"a[1,99]",1.0
"a[1,100]",1.0
"z[1,1,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,1,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,1,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,1,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,1,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,2,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,3,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,4,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,4,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,4,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,4,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,5,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,6,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,7,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,8,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,8,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,9,g4dn.xlarge,ap-northeast-3,1]",1.0
"z[1,9,g4dn.xlarge,ap-northeast-3,2]",1.0
"z[1,9,g4dn.xlarge,ap-northeast-3,3]",1.0
"z[1,10,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,10,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,10,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,10,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,11,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,12,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,12,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,12,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,12,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,13,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,13,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,13,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,13,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,13,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,14,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,14,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,14,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,14,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,15,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,15,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,15,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,15,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,16,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,16,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,17,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,17,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,18,g4dn.xlarge,ap-northeast-3,1]",1.0
"z[1,19,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,19,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,20,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,20,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,21,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,21,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,22,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,22,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,22,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,22,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,23,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,23,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,23,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,23,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,23,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,24,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,24,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,24,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,24,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,24,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,25,g4dn.xlarge,ap-northeast-3,1]",1.0
"z[1,26,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,26,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,26,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,26,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,26,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,27,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,27,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,27,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,27,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,28,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,28,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,28,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,29,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,29,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,29,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,29,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,29,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,30,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,30,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,30,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,31,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,32,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,32,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,33,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,33,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,33,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,33,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,34,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,35,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,35,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,35,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,35,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,35,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,36,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,37,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,37,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,37,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,38,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,38,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,38,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,39,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,40,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,40,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,40,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,40,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,41,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,41,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,42,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,42,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,42,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,42,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,43,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,43,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,43,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,43,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,43,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,44,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,44,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,45,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,45,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,45,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,45,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,45,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,46,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,46,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,46,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,46,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,47,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,47,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,48,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,48,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,49,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,49,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,49,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,49,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,50,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,51,g4dn.xlarge,ap-northeast-3,1]",1.0
"z[1,51,g4dn.xlarge,ap-northeast-3,2]",1.0
"z[1,51,g4dn.xlarge,ap-northeast-3,3]",1.0
"z[1,51,g4dn.xlarge,ap-northeast-3,4]",1.0
"z[1,51,g4dn.xlarge,ap-northeast-3,5]",1.0
"z[1,52,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,52,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,52,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,52,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,52,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,53,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,54,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,54,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,54,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,54,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,54,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,55,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,55,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,55,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,55,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,55,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,56,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,56,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,56,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,56,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,57,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,57,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,58,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,59,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,59,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,59,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,59,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,59,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,60,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,60,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,60,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,60,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,61,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,61,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,61,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,61,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,62,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,63,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,64,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,65,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,65,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,65,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,66,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,66,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,66,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,66,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,67,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,67,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,67,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,67,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,67,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,68,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,68,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,68,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,69,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,69,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,70,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,70,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,70,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,70,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,70,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,71,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,72,g4dn.xlarge,ap-northeast-3,1]",1.0
"z[1,73,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,73,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,74,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,74,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,74,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,74,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,75,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,75,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,75,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,76,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,76,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,76,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,76,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,77,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,77,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,78,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,79,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,79,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,79,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,80,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,81,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,81,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,81,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,81,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,81,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,82,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,83,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,84,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,84,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,85,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,85,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,86,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,87,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,87,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,87,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,87,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,88,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,88,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,89,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,89,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,3]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,4]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,5]",1.0
"z[1,90,g4dn.xlarge,ap-south-1,6]",1.0
"z[1,91,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,91,g4dn.xlarge,ap-south-1,2]",1.0
"z[1,92,g4dn.xlarge,ap-south-1,1]",1.0
"z[1,92,g4dn.xlarge,ap-south-1,2]",1.0
